i_id,商品名称,sku_id,sku名称,规格属性,条码,成本价,售价,重量(kg),长(cm),宽(cm),高(cm),库存数量,品牌,供应商,标签,类目,图片URL,状态,来源接口
YH38K01B01S26,1号云台餐椅,YH38K01B01S26,一号云台餐椅,茉莉白；组合1,,210.02,,,60.5,51.5,81.6,0,浙江英禾,金华吉佧婴童用品有限公司,"电商下架,批发下架,台州仓库",成品类 - YH38餐桌椅,https://img.alicdn.com/bao/uploaded/i2/2200785690837/O1CN01o5MbiV1I3OWepbyFQ_!!2200785690837.png,启用,sku_query
YH38K02,二号雅典娜餐椅,YH38K02B01S23,二号雅典娜餐椅,组合1;千禾绿,,,,,,,,,,,,成品类 - YH38餐桌椅,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260512/52370C56A32B4424A01B227BA28E9115.png?name=895fbfce-cc60-4ff0-a9bb-2c790c5b6bca,启用,sku_query
YH38K02,二号雅典娜餐椅,YH38K02B01S13,二号雅典娜餐椅,组合1;暮云灰,,,,,,,,,,,,成品类 - YH38餐桌椅,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260512/55FD971314B249A78CD9DFC0237246B1.png?name=862ddd57-8412-4c10-a602-8a7d8fab5d36,启用,sku_query
YH38K02,二号雅典娜餐椅,YH38K02B02S23,二号雅典娜餐椅,组合2;千禾绿,,,,,,,,,,,,成品类 - YH38餐桌椅,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260512/6B0C381BC2BE4977A101B132892D6C72.png?name=6cf66110-8de7-4cb6-932a-a4ce3a7091ec,启用,sku_query
YH38K02,二号雅典娜餐椅,YH38K02B02S13,二号雅典娜餐椅,组合2;暮云灰,,,,,,,,,,,,成品类 - YH38餐桌椅,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260512/21E54E626F9E4302AFD15E602E838623.png?name=69edbd48-6d55-4bbd-b8c8-7bb641c70a8f,启用,sku_query
YH38K02,二号雅典娜餐椅,YH38K02B03S23,二号雅典娜餐椅,组合3;千禾绿,,,,,,,,0,,,,成品类 - YH38餐桌椅,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260512/1887ED10A535499896D6C502F7A48DCB.png?name=263e9e5c-76bc-41c3-95b4-ef857a0dff20,启用,sku_query
YH38K02,二号雅典娜餐椅,YH38K02B03S13,二号雅典娜餐椅,组合3;暮云灰,,,,,,,,0,,,,成品类 - YH38餐桌椅,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260512/ED8C28D0B4B947CC897E5C160E66E6D6.png?name=d7d4d249-1026-42b8-9974-1619688433a6,启用,sku_query
YH38K02,二号雅典娜餐椅,YH38K02B04S23,二号雅典娜餐椅,组合4;千禾绿,,,,,,,,0,,,,成品类 - YH38餐桌椅,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260512/E740E61B427D4925BE80F5F0F95EA080.png?name=4361724c-ea06-4740-92bd-2f24af1d7722,启用,sku_query
YH38K02,二号雅典娜餐椅,YH38K02B04S13,二号雅典娜餐椅,组合4;暮云灰,,,,,,,,0,,,,成品类 - YH38餐桌椅,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260512/EA2213357AD14F3CB0A153F2F098DDA0.png?name=61660672-8407-46d0-b0f3-0cac3d558f3e,启用,sku_query
YH38K02,二号雅典娜餐椅,YH38K02B05S23,二号雅典娜餐椅,组合5;千禾绿,,,,,,,,,,,,成品类 - YH38餐桌椅,,启用,sku_query
YH38K02,二号雅典娜餐椅,YH38K02B05S13,二号雅典娜餐椅,组合5;暮云灰,,,,,,,,,,,,成品类 - YH38餐桌椅,,启用,sku_query
YH38K03,三号叫叫餐桌椅,YH38K03B01S26,三号叫叫餐椅,组合1;茉莉白,,75.25,,3.08,40.5,40,30,0,,台州市黄岩贝易婴童用品股份有限公司,台州仓库,成品类 - YH38餐桌椅,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20250725/FBB78AFE0A9446D1A2DA817B28BF46DA.png?name=320a359f-6bfc-42f7-87b3-1e7cb3f23bf0,启用,sku_query
YH38K03,三号叫叫餐桌椅,YH38K03B02S26,三号叫叫餐椅,组合2;茉莉白,,78.25,,3.08,40.5,40,30,0,,台州市黄岩贝易婴童用品股份有限公司,台州仓库,成品类 - YH38餐桌椅,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20250725/FBF10A8B6FD143E4B326CADA2BC457F7.png?name=9d3b0e12-5789-4546-a831-cfa0f8db9149,启用,sku_query
YH38K03,三号叫叫餐桌椅,YH38K03B03S26,三号叫叫餐椅,组合3;茉莉白,,81.25,,3.08,40.5,40,30,0,,台州市黄岩贝易婴童用品股份有限公司,台州仓库,成品类 - YH38餐桌椅,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20250725/D44477B1B14C44E49C7E788B503B0795.png?name=6f67fdbe-94cf-4ff7-b419-6736a5ffd35a,启用,sku_query
YH38K03,三号叫叫餐桌椅,YH38K03B04S26,三号叫叫餐椅,组合4;茉莉白,,84.25,,3.08,40.5,40,30,0,,台州市黄岩贝易婴童用品股份有限公司,台州仓库,成品类 - YH38餐桌椅,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20250725/9349140158F44F80ABF32CDA52214B51.png?name=a1b47417-09d4-48b8-bb75-a6eb836af588,启用,sku_query
YH39K01,YH39K01B02S17,YH39K01B01S17,一号小熊便携式奶瓶刷,组合1；丁香棕,,24,,0.41,20,14,16,,,广东邦民健康科技有限公司,电商下架,成品类 - YH39奶瓶刷类,https://img.pddpic.com/mms-material-img/2025-01-15/3b291cc6-c022-45c6-aff4-cace2a91c977.png.a.jpeg,启用,sku_query
YH39K01,YH39K01B02S17,YH39K01B02S17,一号小熊便携式奶瓶刷,组合2；丁香棕,,25,,0.46,20,14,16,,,广东邦民健康科技有限公司,电商下架,成品类 - YH39奶瓶刷类,https://img.pddpic.com/mms-material-img/2025-01-15/c1421776-0dcd-4a81-b4fb-4852eaaa748e.png.a.jpeg,启用,sku_query
YH39K01,YH39K01B02S17,YH39K01B05S17,一号小熊便携式奶瓶刷,组合5；丁香棕,,30.1,,0.51,20,14,16,,,广东邦民健康科技有限公司,电商下架,成品类 - YH39奶瓶刷类,https://img.pddpic.com/mms-material-img/2025-01-15/ebe0dd94-c1aa-4635-8af4-07c23981894c.png.a.jpeg,启用,sku_query
YH39K01,YH39K01B02S17,YH39K01B03S17,一号小熊便携式奶瓶刷,组合3；丁香棕,,34,,0.59,20,14,16,,,广东邦民健康科技有限公司,电商下架,成品类 - YH39奶瓶刷类,https://img.pddpic.com/mms-material-img/2025-01-15/48b20a84-42e4-4a91-badc-043473aaba99.png.a.jpeg,启用,sku_query
YH39K01,YH39K01B02S17,YH39K01B04S17,一号小熊便携式奶瓶刷,组合4；丁香棕,,40,,0.61,20,14,16,,,广东邦民健康科技有限公司,电商下架,成品类 - YH39奶瓶刷类,https://img.pddpic.com/mms-material-img/2025-01-15/8c6a1586-f873-4996-82ab-e42568eec028.png.a.jpeg,启用,sku_query
YH39K02,2号魔方便携式奶瓶刷,YH39K02B01S17,二号魔方便携式奶瓶刷,组合1；丁香棕,,14.75,,0.44,20,14,16,,英禾,广东皇星婴童用品有限公司,台州仓库,成品类 - YH39奶瓶刷类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20250320/35068850CFD3467B85A2BB62A8D58A0D.png?name=082d2618-5581-46e1-8151-a7cc3275e9de,启用,sku_query
YH39K03,3号伸缩奶瓶刷,YH39K03B01S17,三号伸缩奶瓶刷,"丁香棕,组合1",,10.17,,0.28,18,34,27.5,,浙江英禾,广东邦民健康科技有限公司,"台州仓库,小件产品",成品类 - YH39奶瓶刷类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20250320/66FA0466AADC4AFDB7A615206B4871A9.png?name=7fd27261-7a36-4ce9-843f-227abc017e05,启用,sku_query
YH39K04,4号趴趴熊奶瓶刷,YH39K04B01S17,四号趴趴熊奶瓶刷,丁香棕；组合1,,13.2,,0.48,,,,,英禾,浙江佳诚婴童用品有限公司,台州仓库,成品类 - YH39奶瓶刷类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20250320/57D825A436C44772B3F6A4D9981B59EF.png?name=acc2da32-b55d-4664-b9c4-4023ba90ad07,启用,sku_query
YH39K05,五号便携奶瓶刷,YH39K05B01S17,五号便携奶瓶刷,组合1;丁香棕,,23.6,,,13.5,5.2,18,115,英禾,广东邦民健康科技有限公司,桥下仓库,成品类 - YH39奶瓶刷类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260126/C7B9F03796B047BEBF16ADE2D7AE6B74.png?name=886d2051-904b-413a-8856-b2e252a6f50f,启用,sku_query
YH39K05,五号便携奶瓶刷,YH39K05B01S23,五号便携奶瓶刷,组合1;千禾绿,,23.6,,,13.5,5.2,18,114,英禾,广东邦民健康科技有限公司,桥下仓库,成品类 - YH39奶瓶刷类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260126/381495886EDC456A8373F8123BF554A5.png?name=f7cac5ba-f81a-4592-92a5-3f463d5fa104,启用,sku_query
YH40K01,1号吸盘洗头刷,YH40K01B01S33,一号吸盘洗头刷,组合1;杏仁黄,,1,,0.07,,,,,英禾,浙江佳诚婴童用品有限公司,台州仓库,成品类 - YH40洗头刷,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20250310/ED683E5608D44B78A620E2ACBA29FF42.png?name=40dced19-08aa-4676-b4fe-6352ea0666af,启用,sku_query
YH40K01,1号吸盘洗头刷,YH40K01B02S33,一号吸盘洗头刷,组合2;杏仁黄,,3.2,,0.12,,,,,英禾,浙江佳诚婴童用品有限公司,台州仓库,成品类 - YH40洗头刷,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20250310/26CE6107E17A42B0BDFB2EFEAF206B0B.png?name=901a1be1-b0af-4b07-ba23-297c60032cad,启用,sku_query
YH40K02,2号抱抱熊洗头刷,YH40K02B08S17,2号抱抱熊洗头刷,组合8，丁香棕,,,,,,,,,,,"小件产品,数据丢失,台州仓库",成品类 - YH40洗头刷,https://img.alicdn.com/bao/uploaded/i1/2200785690837/O1CN01uqlFML1I3OXSu81ni_!!2200785690837.png,-1,sku_query
YH40K02,2号抱抱熊洗头刷,YH40K02B01S17,二号抱抱熊洗头刷,组合1，丁香棕,,7.3,,0.08,,,,,,浙江佳诚婴童用品有限公司,"小件产品,台州仓库",成品类 - YH40洗头刷,https://img.alicdn.com/bao/uploaded/i2/2200785690837/O1CN01PD0W0u1I3OXT6QgDD_!!2200785690837.png,启用,sku_query
YH40K02,2号抱抱熊洗头刷,YH40K02B09S17,2号抱抱熊洗头刷,组合9，丁香棕,,,,,,,,,,,"小件产品,数据丢失,台州仓库",成品类 - YH40洗头刷,https://img.alicdn.com/bao/uploaded/i1/2200785690837/O1CN01Xoa2m21I3OXUVIxv5_!!2200785690837.png,-1,sku_query
YH42K01,1号仙人掌沥水架,YH42K01B01S17,一号仙人掌沥水架,组合1，丁香棕,,8.52,,0.46,33,30,19,,,浙江佳诚婴童用品有限公司,台州仓库,成品类 - YH42沥水架,https://img.alicdn.com/bao/uploaded/i4/2200785690837/O1CN01XyFlAi1I3OX51Ip4D_!!2200785690837.png,启用,sku_query
YH42K02,二号洞洞板沥水架,YH42K02B01S13,二号洞洞板沥水架,组合1;暮云灰,,24.4,,0.85,28,8,36,,英禾,广东邦民健康科技有限公司,桥下仓库,成品类 - YH42沥水架,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20251217/0214F58789BF47F19FDBE3C76B41E84E.png?name=ec4d1693-993f-4b8b-930c-f6f166340c22,启用,sku_query
YH42K02,二号洞洞板沥水架,YH42K02B01S23,二号洞洞板沥水架,组合1;千禾绿,,24.4,,0.85,28,8,36,,英禾,广东邦民健康科技有限公司,桥下仓库,成品类 - YH42沥水架,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20251217/27AB3E7CCC934B4BAC7025BE3419C114.png?name=1310628b-e481-43f5-8412-40e28fb3ca9e,启用,sku_query
YH42K02,二号洞洞板沥水架,YH42K02B02S13,二号洞洞板沥水架,组合2;暮云灰,,25.6,,0.85,28,8,36,116,英禾,广东邦民健康科技有限公司,桥下仓库,成品类 - YH42沥水架,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20251217/CDF34BC1CC764AA4B2693101BF1FC173.png?name=730e0e08-0807-4dd8-abbc-993f3bc52ccf,启用,sku_query
YH42K02,二号洞洞板沥水架,YH42K02B02S23,二号洞洞板沥水架,组合2;千禾绿,,25.6,,0.85,28,8,36,,英禾,广东邦民健康科技有限公司,桥下仓库,成品类 - YH42沥水架,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20251217/5F8AAC7974414755AED50A1911BB729E.png?name=ecd95237-d0fc-4d73-b944-a1be4112c8ef,启用,sku_query
YH42K03,二号洞洞板沥水架,YH42K03B03S11,二号洞洞板沥水架,组合3;琥珀黄,,19.59,,,,,,,,广东邦民健康科技有限公司,"电商仓库,小件产品",成品类 - YH42沥水架,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260506/F91D0AFACF4D496C9F4F801F721D5493.png?name=洞洞板沥水架-组合三- 琥珀黄.png,启用,sku_query
YH42K03,二号洞洞板沥水架,YH42K03B04S11,二号洞洞板沥水架,组合4;琥珀黄,,20.55,,,,,,,,广东邦民健康科技有限公司,"电商仓库,小件产品",成品类 - YH42沥水架,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260506/F7048BBF1B814C309B3AD82C6547C2A0.png?name=洞洞板沥水架-组合四-琥珀黄.png,启用,sku_query
YH44K01,1号兔子裤夹,YH44K01B01S11,一号兔子裤夹,琥珀黄；组合1,,6.32,,0.3,,,,,浙江英禾,浙江佳诚婴童用品有限公司,"台州仓库,小件产品",成品类 - YH44裤夹,https://img.alicdn.com/bao/uploaded/i1/2200785690837/O1CN01CIYnTy1I3OWoOys9s_!!2200785690837.png,启用,sku_query
YH45K01,一号落地折叠衣架,YH45K01B01S26,一号落地折叠衣架,组合1;茉莉白,,16.5,,,,,,6,英禾,浙江贝莱氏婴童用品股份有限公司,"台州仓库,未上架",成品类 - YH45折叠衣架,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260418/16254A5358BB441493C8511680012F13.png?name=f20813b9-b92c-4e8e-8c4f-a331f37d9748,启用,sku_query
YH45K01,一号落地折叠衣架,YH45K01B02S12,一号落地折叠衣架,组合2;秋杏棕,,39.5,,1.8,49.5,15,23.5,10,英禾,浙江贝莱氏婴童用品股份有限公司,"大件产品,台州仓库",成品类 - YH45折叠衣架,http://img10.360buyimg.com/n0/jfs/t1/244866/6/10959/41562/665fdcadFb4d369cb/c0b6f6f19eb64288.jpg,启用,sku_query
YH45K01,一号落地折叠衣架,YH45K01B02S26,一号落地折叠衣架,组合2;茉莉白,,39.5,,1.8,49.5,15,23.5,,英禾,浙江贝莱氏婴童用品股份有限公司,"大件产品,台州仓库",成品类 - YH45折叠衣架,http://qimg.xiaohongshu.com/arkgoods/1040g0o0313ldtjdh1g005nf2fmq08bjpghclp70,启用,sku_query
YH45K01,一号落地折叠衣架,YH45K01B02S13,一号落地折叠衣架,组合2;暮云灰,,39.5,,1.8,49.5,15,23.5,9,英禾,浙江贝莱氏婴童用品股份有限公司,"大件产品,台州仓库",成品类 - YH45折叠衣架,http://img10.360buyimg.com/n0/jfs/t1/221478/12/42352/41412/665fdcafF11b697c8/885742548adc80e9.jpg,启用,sku_query
YH45K01,一号落地折叠衣架,YH45K01B03S12,一号落地折叠衣架,组合3;秋杏棕,,52.5,,2.35,49.5,15,27.5,7,英禾,浙江贝莱氏婴童用品股份有限公司,"大件产品,台州仓库",成品类 - YH45折叠衣架,http://img10.360buyimg.com/n0/jfs/t1/228787/4/17866/49234/665fdcacF1fe0da32/6b04c17007793cbb.jpg,启用,sku_query
YH45K01,一号落地折叠衣架,YH45K01B03S13,一号落地折叠衣架,组合3;暮云灰,,52.5,,2.35,49.5,15,27.5,9,英禾,浙江贝莱氏婴童用品股份有限公司,"大件产品,台州仓库",成品类 - YH45折叠衣架,http://img10.360buyimg.com/n0/jfs/t1/193726/15/47247/48694/665fdcaeF927717a2/27d0571e66478f03.jpg,启用,sku_query
YH45K01,一号落地折叠衣架,YH45K01B03S26,一号落地折叠衣架,组合3;茉莉白,,52.5,,2.35,49.5,15,27.5,,英禾,浙江贝莱氏婴童用品股份有限公司,"大件产品,台州仓库",成品类 - YH45折叠衣架,http://img10.360buyimg.com/n0/jfs/t1/151923/27/25631/48092/665fdcb1F93da3ee1/acea42edce5d9aaa.jpg,启用,sku_query
YH46K01,1号海鸥花洒,YH46K01B01S17,一号海鸥花洒,组合1;丁香棕,,1.2,,0.06,,,,0,英禾,,小件产品,成品类 - YH46花洒,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20250611/301DDD922BF543D3A6F6D40ED5E725F5.png?name=ace51654-3d6d-468d-b4dc-5a8bcf3c17d2,启用,sku_query
YH46K01,1号海鸥花洒,YH46K01B01S26,一号海鸥花洒,组合1;茉莉白,,1.2,,0.06,,,,0,英禾,,"桥下仓库,赠品",成品类 - YH46花洒,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20251107/BD776C9CC64B4FB1A185C0DC3458277D.png?name=screenshot_2025-11-07_11-43-49.png,启用,sku_query
YH46K02B01S11,2号狮子王花洒杯,YH46K02B01S11,二号狮子王花洒杯,组合1；琥珀黄,,9.8,,0.17,20,14,16,0,英禾,浙江佳诚婴童用品有限公司,电商下架,成品类 - YH46花洒,https://img.pddpic.com/mms-material-img/2025-01-24/abc74864-9edc-4c71-b2af-9bd483e57015.png.a.jpeg,启用,sku_query
YH46K02B01S23,2号狮子王花洒杯,YH46K02B01S23,二号狮子王花洒杯,组合1；千禾绿,,9.8,,0.17,20,14,16,0,英禾,浙江佳诚婴童用品有限公司,电商下架,成品类 - YH46花洒,https://img.pddpic.com/mms-material-img/2025-01-24/6000a7db-6c80-4592-87db-8dc572eaada6.png.a.jpeg,启用,sku_query
YH46K02B01S26,2号狮子王花洒杯,YH46K02B01S26,二号狮子王花洒杯,组合1；茉莉白,,7.29,,0.38,20,14,16,,英禾,浙江佳诚婴童用品有限公司,台州仓库,成品类 - YH46花洒,https://img.pddpic.com/mms-material-img/2025-01-24/290b007d-8852-447a-b465-d096fc9227a7.png.a.jpeg,启用,sku_query
YH46K02B02S11,2号狮子王花洒杯,YH46K02B02S11,二号狮子王花洒杯,组合2；琥珀黄,,14.7,,0.4,20,14,16,0,英禾,浙江佳诚婴童用品有限公司,电商下架,成品类 - YH46花洒,https://img.pddpic.com/mms-material-img/2025-01-24/f421c2dc-9c9a-4da3-af45-27a6cbaaf248.png.a.jpeg,启用,sku_query
YH46K02B03S11,2号狮子王花洒杯,YH46K02B03S11,二号狮子王花洒杯,组合3；琥珀黄,,22.7,,0.5,20,14,16,0,英禾,浙江佳诚婴童用品有限公司,电商下架,成品类 - YH46花洒,https://img.pddpic.com/mms-material-img/2025-01-24/ea347175-9b33-4ac6-aa3d-2afb4fc07f8c.png.a.jpeg,启用,sku_query
YH46K02B04S11,2号狮子王花洒杯,YH46K02B04S11,二号狮子王花洒杯,组合4；琥珀黄,,31.2,,0.55,20,14,16,0,英禾,浙江佳诚婴童用品有限公司,电商下架,成品类 - YH46花洒,https://img.pddpic.com/mms-material-img/2025-01-24/0f1bb9b1-7cb8-4cb0-959b-9e7455466916.png.a.jpeg,启用,sku_query
YH46K03B01S04,3号大嘴鱼花洒杯,YH46K03B01S04,三号大嘴鱼花洒杯,组合1；千禧粉,,8.2,,0.17,20,14,16,0,英禾,浙江佳诚婴童用品有限公司,电商下架,成品类 - YH46花洒,https://img.pddpic.com/mms-material-img/2025-01-24/ec58d4be-1731-44e3-804c-624786c5ecd3.png.a.jpeg,启用,sku_query
YH46K03B01S09,3号大嘴鱼花洒杯,YH46K03B01S09,三号大嘴鱼花洒杯,组合1；琉璃绿,,8.2,,0.17,20,14,,0,英禾,浙江佳诚婴童用品有限公司,电商下架,成品类 - YH46花洒,https://img.pddpic.com/mms-material-img/2025-01-24/eb77a75b-cecf-41b5-9c41-e6005d231e1e.png.a.jpeg,启用,sku_query
YH46K03B01S13,3号大嘴鱼花洒杯,YH46K03B01S13,三号大嘴鱼花洒杯,组合1；暮云灰,,6.84,,0.18,20,14,16,,英禾,浙江佳诚婴童用品有限公司,台州仓库,成品类 - YH46花洒,https://img.pddpic.com/mms-material-img/2025-01-24/1f220bef-e8c8-43bf-a4de-bd750651b834.png.a.jpeg,启用,sku_query
YH46K03B02S04,3号大嘴鱼花洒杯,YH46K03B02S04,三号大嘴鱼花洒杯,组合2；千禧粉,,13.1,,0.4,20,14,16,0,英禾,浙江佳诚婴童用品有限公司,电商下架,成品类 - YH46花洒,https://img.pddpic.com/mms-material-img/2025-01-24/22360b2f-6ff8-4846-86fa-b0c2c56bcaae.png.a.jpeg,启用,sku_query
YH46K03B03S04,3号大嘴鱼花洒杯,YH46K03B03S04,三号大嘴鱼花洒杯,组合3；千禧粉,,21.2,,0.5,20,14,16,0,英禾,浙江佳诚婴童用品有限公司,电商下架,成品类 - YH46花洒,https://img.pddpic.com/mms-material-img/2025-01-24/a0ae1601-0e1b-422d-84e1-187f6c344e3b.png.a.jpeg,启用,sku_query
YH46K03B04S04,3号大嘴鱼花洒杯,YH46K03B04S04,三号大嘴鱼花洒杯,组合4；千禧粉,,29.7,,0.55,20,14,16,0,英禾,浙江佳诚婴童用品有限公司,电商下架,成品类 - YH46花洒,https://img.pddpic.com/mms-material-img/2025-01-24/a424ecb4-3003-426a-a996-b04ddbd3dc9f.png.a.jpeg,启用,sku_query
YH47K01,1号护膝,YH47K01B01S26,一号护膝,组合1，茉莉白,,7.5,,,,,,,,,"数据丢失,台州仓库",成品类 - YH47护膝,,启用,sku_query
YH47K02,二号小熊护膝,YH47K02B02S17,二号小熊护膝,组合2;丁香棕,,,,,,,,0,浙江英禾,诸暨市忻昊针织有限公司,电商仓库,成品类 - YH47护膝,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20260429/DF15E5D9BA4240C381ECD64147A67621.png?name=2a294685-e6e9-46c0-b84d-4e2046d98fff,启用,sku_query
YH48K01,2号吉他发光耳勺,YH48K01B01S17,二号吉他发光耳勺,组合1;丁香棕,,4.7,,0.03,,,,,英禾,广东百盈工贸有限公司,台州仓库,成品类 - YH48耳勺,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20250219/BC107AB61D1B4FBC84A5673094D32496.png?name=6e366036-8b27-4c1c-ab37-018a23ec8b7e,启用,sku_query
YH48K05,1号萌龙发光耳勺,YH48K05B01S17,一号萌龙发光耳勺,组合1；丁香棕,,7.13,,0.12,20,14,16,,英禾,浙江佳诚婴童用品有限公司,台州仓库,成品类 - YH48耳勺,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20250323/110D11ECF3904ACEB6243FAFD1AB30F3.png?name=223d2fb8-07c3-4343-8b84-fc0c81d93ae4,启用,sku_query
YH49K01,1号快乐鲸鱼水龙头延长器,YH49K01B01S13,一号快乐鲸鱼水龙头延长器,组合1;暮云灰,,7.9,,0.15,20,14,16,,英禾,浙江佳诚婴童用品有限公司,"台州仓库,小件产品",成品类 - YH49水龙头延长器类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20250330/368730C061BF43B3A3AA3EF4AA5A3489.png?name=3b94fc75-9f71-4514-aa0b-2f67c4b77005,启用,sku_query
YH49K02,2号萌萌鲨水龙头延长器,YH49K02B01S17,二号萌萌鲨水龙头延长器,组合1；丁香棕,,9.41,,0.25,20,14,16,,英禾,浙江佳诚婴童用品有限公司,"台州仓库,小件产品",成品类 - YH49水龙头延长器类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20250427/545631DCA482481FB93FD1B864AE4C8B.png?name=f9f59eb7-5873-43bb-a34d-958b0f8ad0e3,启用,sku_query
YH50K01,1号棒棒糖牙胶,YH50K01B01S11,一号棒棒糖牙胶,组合1;琥珀黄,,9.1,,0.07,,,,0,英禾,金华市小胖熊婴童用品有限公司,"台州仓库,电商下架",成品类 - YH50牙胶类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20250330/EEE632F93F6C4966803DF3224E597AB5.png?name=6f0a91ea-2156-4d19-8f7a-b8f095ee3591,启用,sku_query
YH50K02,3号鲨鱼宝宝牙胶,YH50K02B01S07,三号鲨鱼宝宝牙胶,组合1;丹霞橙,,9.3,,0.1,20,14,16,0,,昆山永富硕电子有限公司,"台州仓库,小件产品",成品类 - YH50牙胶类,https://images-erp.sursung.com/prod/erp/ItemSku/11871454/20250418/A5AE29409A0147C4BD261B25CACF4375.png?name=b4b869be-fa69-4607-b235-665e6af029c3,启用,sku_query
